,mst_id,det_id,date,dtv,values,weekday,day_type,yeartime
82038,4014,4014013,2019-12-09,23430,"[0.0018779342723004694, 0.0007682458386683739, 0.00017072129748186088, 0.0011523687580025609, 0.005206999573196756, 0.047844643619291506, 0.08365343576611182, 0.08130601792573623, 0.07661118224498506, 0.06513017498932992, 0.05825864276568502, 0.05369184805804524, 0.059368331199317115, 0.05753307725138711, 0.06180110968843363, 0.06423388817755014, 0.0630815194195476, 0.06658130601792574, 0.04886897140418267, 0.038241570635936833, 0.024498506188647035, 0.019462227912932138, 0.013999146393512591, 0.006658130601792573]",0,1.0,2.0
82039,4014,4014013,2019-12-08,14701,"[0.016257397455955377, 0.009659206856676417, 0.005577851846813142, 0.004557513094347323, 0.004489490510849602, 0.006258077681790354, 0.006394122848785797, 0.008638868104210598, 0.017753894292905244, 0.033671178831372016, 0.04979253112033195, 0.06577783824229644, 0.0761852935174478, 0.07829399360587715, 0.08162710019726549, 0.08938167471600571, 0.09019794571797837, 0.09461941364533025, 0.08482416162165839, 0.06326100265288076, 0.04788789878239576, 0.03448744983334467, 0.019386436296850555, 0.011019658526630841]",6,5.0,2.0
82040,4014,4014013,2019-12-07,17471,"[0.011390303932230554, 0.005609295403812031, 0.004121114990555778, 0.0028046477019060155, 0.005380344571003377, 0.009444221853356992, 0.017171312460649076, 0.022952320989067597, 0.04012363344971667, 0.06490756110125351, 0.06977276629843741, 0.07521034857764296, 0.08265125064392422, 0.0811058325224658, 0.07904527502718792, 0.07337874191517371, 0.06983000400663958, 0.06862801213439414, 0.06422070860282754, 0.04745006009959361, 0.03399919867208517, 0.027245149104229868, 0.02266613244805678, 0.020891763493789708]",5,1.0,2.0
82041,4014,4014013,2019-12-06,25184,"[0.003454574332909784, 0.0012706480304955528, 0.0011912325285895807, 0.0013897712833545108, 0.004129606099110546, 0.03728557814485388, 0.0667487293519695, 0.07210927573062262, 0.06905177890724269, 0.05876747141041931, 0.05713945362134689, 0.05678208386277001, 0.06643106734434562, 0.06865470139771283, 0.06523983481575603, 0.06142789072426938, 0.06075285895806862, 0.06118964421855146, 0.05721886912325286, 0.04137547649301144, 0.030574968233799238, 0.021442185514612452, 0.019814167725540024, 0.016558132147395172]",4,5.0,1.0
82042,4014,4014013,2019-12-05,24835,"[0.0024159452385745924, 0.0007247835715723776, 0.0010469096033823234, 0.0010871753573585665, 0.004268169921481779, 0.039259110126837124, 0.07590094624521844, 0.0776323736661969, 0.07408898731628749, 0.0628145762029394, 0.05617072679685927, 0.056734447352526675, 0.057499496678075294, 0.057137104892289105, 0.06514998993356151, 0.06386148580632173, 0.0610428830279847, 0.060720756996174755, 0.05504328568552446, 0.04115160056372055, 0.029595329172538754, 0.025810348298771893, 0.01820012079726193, 0.012643446748540366]",3,2.0,1.0
82043,4014,4014013,2019-12-04,22519,"[0.0022203472623118256, 0.0009325458501709667, 0.0006216972334473111, 0.0009325458501709667, 0.004529508415116124, 0.044406945246236514, 0.0847728584750655, 0.08552777654425152, 0.0778453750166526, 0.031750965851059104, 0.03645810204716018, 0.05635241351747413, 0.059016830232248324, 0.06598872063590745, 0.05963852746569563, 0.06776499844575691, 0.06452329144278166, 0.06780940539100315, 0.06350193170211821, 0.04396287579377415, 0.0297970602602247, 0.023224832363781697, 0.017096673919801058, 0.01132377103779031]",2,1.0,1.0
82044,4014,4014013,2019-12-03,23872,"[0.0021363941018766757, 0.0012567024128686327, 0.0005445710455764075, 0.0012567024128686327, 0.003351206434316354, 0.0431048927613941, 0.08013572386058981, 0.07908847184986595, 0.07544403485254692, 0.06501340482573727, 0.05738941018766756, 0.05500167560321716, 0.055923257372654155, 0.05793398123324397, 0.06547419571045576, 0.0625, 0.06254189008042896, 0.06392426273458444, 0.05617459785522788, 0.03899966487935657, 0.028443364611260055, 0.019395107238605897, 0.015331769436997319, 0.009634718498659517]",1,1.0,4.0
82045,4014,4014013,2019-12-02,23070,"[0.0019072388383181622, 0.0009102730819245773, 0.0006935413957520589, 0.0007802340702210664, 0.005851755526657998, 0.049024707412223666, 0.08413524057217166, 0.06892067620286085, 0.07377546597312527, 0.06363242306025141, 0.05860424794104898, 0.05539661898569571, 0.05730385782401387, 0.058777633289986995, 0.06189856957087126, 0.06311226701343736, 0.06653662765496315, 0.06649328131772865, 0.05704377980060685, 0.0399653229302124, 0.025227568270481143, 0.017771998266146512, 0.013480710879930646, 0.008755960121369744]",0,1.0,4.0
82046,4014,4014013,2019-12-01,15670,"[0.01614550095724314, 0.010402042118698149, 0.005424377791959157, 0.004722399489470326, 0.004530950861518826, 0.005488194001276325, 0.008487555839183153, 0.00797702616464582, 0.014805360561582642, 0.03471601786853861, 0.05143586470963625, 0.06177409061901723, 0.07294192724952138, 0.08104658583280153, 0.08825781748564135, 0.08825781748564135, 0.09144862795149968, 0.08627951499680919, 0.09029993618379069, 0.06458200382897256, 0.05022335673261008, 0.030567964262922784, 0.0192724952137843, 0.010912571793235482]",6,2.0,4.0
82047,4014,4014013,2019-11-30,18498,"[0.011785057844091253, 0.006108768515515191, 0.0027029949183695534, 0.0029192345118391177, 0.003081414206941291, 0.010541680181641259, 0.015569250729808628, 0.02275921721267164, 0.044112877067791115, 0.06341226078494973, 0.0732511622878149, 0.07092658665801709, 0.07600821710455184, 0.07854903232781922, 0.07611633690128662, 0.07622445669802141, 0.07995458968537139, 0.07411612066169315, 0.058276570440047575, 0.04351821818574981, 0.0351389339388042, 0.027246188777165097, 0.025624391826143365, 0.022056438533895557]",5,2.0,3.0
82048,4014,4014013,2019-11-29,24731,"[0.0032752415996118232, 0.0012130524443006753, 0.0010917471998706078, 0.0011321822813472968, 0.004650034369819255, 0.040354211313735795, 0.07027617160648579, 0.07630099874651247, 0.06732441065868748, 0.06194654482228781, 0.06376612348873884, 0.06902268408070843, 0.06809267720674457, 0.06809267720674457, 0.0635235129998787, 0.06138045368161417, 0.06020783631879018, 0.05260604100117262, 0.0474303505721564, 0.0362298330031135, 0.027253244915288504, 0.020177105656867898, 0.01847883223484695, 0.01617403259067567]",4,1.0,3.0
82049,4014,4014013,2019-11-28,24687,"[0.002349414671689553, 0.00105318588730911, 0.00105318588730911, 0.0012962287843804432, 0.005022886539474217, 0.042127435492364404, 0.0762749625308867, 0.07453315510187548, 0.07169765463604326, 0.06505448211609349, 0.05857333819419128, 0.05342893020618139, 0.055616316279823386, 0.06347470328512983, 0.06270506744440393, 0.06699882529266415, 0.06294811034147527, 0.058937902539798276, 0.05650747356908494, 0.04188439259529307, 0.028192976060274638, 0.022643496577145865, 0.016769959897921984, 0.01085591606918621]",3,1.0,3.0
82050,4014,4014013,2019-11-27,24080,"[0.0019102990033222592, 0.0005398671096345515, 0.0007059800664451827, 0.0007475083056478405, 0.004443521594684386, 0.04318936877076412, 0.08127076411960132, 0.08044019933554818, 0.07367109634551496, 0.062333887043189366, 0.05494186046511628, 0.05290697674418605, 0.05768272425249169, 0.06457641196013289, 0.060257475083056476, 0.06474252491694352, 0.06121262458471761, 0.06279069767441861, 0.056893687707641194, 0.0438953488372093, 0.025, 0.02063953488372093, 0.014825581395348838, 0.010382059800664452]",2,1.0,3.0
82051,4014,4014013,2019-11-26,22747,"[0.0015386644392667165, 0.001186969710291467, 0.0009231986635600299, 0.0009231986635600299, 0.004484107794434431, 0.04743482657053678, 0.07411966413153383, 0.07781245878577395, 0.06712973139315075, 0.0661625708884688, 0.057018507935112324, 0.05284213302853123, 0.05600738558930848, 0.060359607860377196, 0.06075526443047435, 0.0653712577482745, 0.06581087615949356, 0.06594276168285927, 0.055611729019211326, 0.0405328175143975, 0.029542357233920957, 0.01947509561700444, 0.017101156196421507, 0.011913658944036577]",1,1.0,3.0
82052,4014,4014013,2019-11-25,22842,"[0.0018824971543647667, 0.0005691270466684178, 0.0005253480430785396, 0.000744243061027931, 0.005516154452324665, 0.04968916907451187, 0.08151650468435338, 0.08291743279922949, 0.07959022852639874, 0.062209964101217055, 0.05538043954119604, 0.05380439541196042, 0.05656247263812276, 0.05993345591454338, 0.062954207162245, 0.06584362139917696, 0.06431135627353121, 0.06571228438840732, 0.055292881534016285, 0.03642413098677874, 0.025304264074949654, 0.015891778303125822, 0.011470098940548113, 0.005953944488223448]",0,1.0,3.0
82053,4014,4014013,2019-11-24,14312,"[0.01655953046394634, 0.00985187255449972, 0.007057015092230296, 0.003214086081609838, 0.004262157629960872, 0.004891000558971493, 0.006987143655673561, 0.0072666294019005035, 0.016978759083286752, 0.039197875908328676, 0.05254332029066518, 0.06505030743432084, 0.07818613750698715, 0.08412520961430967, 0.08587199552822807, 0.08559250978200111, 0.09614309670206819, 0.09111235326998324, 0.07972330911123533, 0.06309390721073226, 0.044019005030743436, 0.03067356064840693, 0.01732811626607043, 0.010271101173840134]",6,2.0,3.0
82054,4014,4014013,2019-11-23,17516,"[0.009534140214660881, 0.00445307147750628, 0.003482530258049783, 0.002740351678465403, 0.003767983557889929, 0.009819593514501028, 0.01564284083124001, 0.022036994747659282, 0.038422014158483675, 0.06274263530486412, 0.07496003653802238, 0.08044073989495319, 0.08346654487325873, 0.07855674811600823, 0.0769582096369034, 0.07644439369719114, 0.07941310801552866, 0.07541676181776662, 0.05948846768668646, 0.04361726421557433, 0.031342772322448045, 0.025519525005709066, 0.022094085407627313, 0.019639187029002057]",5,2.0,3.0
82055,4014,4014013,2019-11-22,24692,"[0.002267941033533128, 0.0006884820994654139, 0.0010934715697391868, 0.0010529726227118095, 0.0037259031265187105, 0.03831200388789891, 0.07387007937793617, 0.07678600356390734, 0.06678276364814514, 0.06001943949457314, 0.055038069010205734, 0.05718451320265673, 0.07156163939737567, 0.07180463307953994, 0.06852421837032237, 0.06070792159403855, 0.05904746476591609, 0.05690102057346509, 0.05645553215616394, 0.04057994492143204, 0.024420865057508505, 0.01976348614936012, 0.019722987202332738, 0.013688644095253524]",4,1.0,3.0
82056,4014,4014013,2019-11-21,23761,"[0.0017255166028365809, 0.0007575438744160599, 0.0005471150204115989, 0.0007575438744160599, 0.00416649130928833, 0.04385337317452969, 0.08147805227052733, 0.08051007954210682, 0.06746349059383022, 0.06998863684188376, 0.05332267160473044, 0.052607213501115274, 0.058877993350448216, 0.0567737048104036, 0.0681789486974454, 0.0665376036362106, 0.0611085392028955, 0.06338117082614368, 0.05774167753882412, 0.039813139177644036, 0.027061150624973697, 0.01898068263120239, 0.015950507133538152, 0.008417154160178443]",3,1.0,3.0
82057,4014,4014013,2019-11-20,23533,"[0.0023371435856031956, 0.0007648833552883186, 0.0009348574342412782, 0.0008498703947647984, 0.0037819232567033526, 0.04376832533038712, 0.08294735052904433, 0.08383971444354736, 0.07844303743679089, 0.060000849870394765, 0.05405175710704117, 0.0520545616793439, 0.058301109080865166, 0.062253006416521484, 0.060468278587515405, 0.06573747503505716, 0.061785577699400844, 0.06293290273233332, 0.061148174903327246, 0.03871159648153657, 0.02579356648111163, 0.018782135724302044, 0.012833042960948456, 0.007478859473930226]",2,1.0,3.0
82058,4014,4014013,2019-11-19,23407,"[0.0016661682402700046, 0.0007690007262784637, 0.00046994488828128335, 0.000897167513991541, 0.004656726620241808, 0.04541376511300038, 0.07963429743239202, 0.0837356346392105, 0.07886529670611356, 0.06143461357713505, 0.05600888623061477, 0.04913060195667963, 0.051181270560088865, 0.05647883111889606, 0.06028111248771735, 0.06510872815824326, 0.06557867304652454, 0.0693382321527748, 0.05938394497372581, 0.03849275857649421, 0.026872303157175204, 0.017986072542401844, 0.016918015978126203, 0.009697953603622848]",1,1.0,3.0
82059,4014,4014013,2019-11-18,22286,"[0.0017499775643902002, 0.0009422956115947231, 0.0005833258547967334, 0.0008525531723952257, 0.004980705375572108, 0.05200574351610877, 0.08947321188189895, 0.08718477968231177, 0.0769092703939693, 0.06057614645966077, 0.0560890244996859, 0.05438391815489545, 0.056627479134882884, 0.05465314547249394, 0.06272996500044871, 0.06631966256842861, 0.06865296598761554, 0.06246073768285022, 0.049268599120524094, 0.03253163420981782, 0.026788118101049987, 0.01615363905590954, 0.011801130754733914, 0.006281970743964821]",0,1.0,3.0
82060,4014,4014013,2019-11-17,13803,"[0.01818445265521988, 0.011374338911830761, 0.007824386003042817, 0.005143809316815185, 0.003767296964428023, 0.006013185539375498, 0.006375425632108962, 0.009345794392523364, 0.019560965007607043, 0.044845323480402814, 0.05426356589147287, 0.06810113743389118, 0.07882344417880172, 0.08222850105049627, 0.09063247120191263, 0.08367746142143012, 0.08164891690212273, 0.09432732014779396, 0.0720133304354126, 0.05955227124538144, 0.04325146707237557, 0.02818227921466348, 0.019560965007607043, 0.011301890893284068]",6,2.0,3.0
82061,4014,4014013,2019-11-16,17417,"[0.009817993913992077, 0.0044783831888384916, 0.002985588792558994, 0.0026410977780329564, 0.0034449101452603778, 0.010277315266693461, 0.01642073835907447, 0.026698053625767926, 0.04771200551185623, 0.0656255382672102, 0.08066831256818051, 0.07532870184302692, 0.08118504908996957, 0.07509904116667623, 0.0753861170121146, 0.07871619681919963, 0.06763506918527876, 0.07584543836481598, 0.05999885169661825, 0.0416259975885629, 0.03289889188723661, 0.022047424929666416, 0.02325314348050755, 0.020210139518860883]",5,2.0,3.0
82062,4014,4014013,2019-11-15,24628,"[0.001867792756212441, 0.0010557089491635538, 0.0007308754263439987, 0.0009745005684586649, 0.004304044177359104, 0.0393454604515186, 0.07410264739321099, 0.08072113042065941, 0.06943316550267987, 0.05891668020139679, 0.05639922039954523, 0.05392236478804613, 0.06711872665259054, 0.06979860321585188, 0.07093552054572032, 0.06159655676465811, 0.06581939256131233, 0.04945590384927725, 0.06017541010232256, 0.03804612636024038, 0.02663634887120351, 0.01932759460776352, 0.015754425856748418, 0.013561799577716421]",4,1.0,3.0
82063,4014,4014013,2019-11-14,23288,"[0.0021040879422878737, 0.0013740982480247338, 0.0006870491240123669, 0.0005152868430092751, 0.004379938165578839, 0.043928203366540707, 0.0783665407076606, 0.084721745104775, 0.07372895912057711, 0.06651494331844728, 0.05831329440054964, 0.057926829268292686, 0.061748540020611475, 0.03302129852284438, 0.05509275163174167, 0.06939196152524905, 0.06733081415321196, 0.06316557883888697, 0.05827035383029887, 0.041609412572998966, 0.028856063208519408, 0.023917897629680523, 0.015501545860529028, 0.00953280659567159]",3,1.0,3.0
82064,4014,4014013,2019-11-13,22958,"[0.002308563463716352, 0.0008711560240439063, 0.0009582716264482969, 0.0006533670180329297, 0.004312222319017336, 0.04246885617214043, 0.08336963150100182, 0.08119174144089207, 0.0622876557191393, 0.06616430002613469, 0.066904782646572, 0.05279205505706072, 0.055666869936405614, 0.06189563550831954, 0.04878473734645875, 0.06851642129105323, 0.06677410924296541, 0.06459621918285564, 0.05858524261695269, 0.03759038243749455, 0.026265354124923774, 0.022562941022737173, 0.01572436623399251, 0.008755118041641257]",2,1.0,3.0
82065,4014,4014013,2019-11-12,23393,"[0.0016671653913563887, 0.0007694609498567948, 0.0006412174582139956, 0.000726713119309195, 0.005343478818449964, 0.046424143974693285, 0.08314453041508144, 0.08096439105715385, 0.0739109990167999, 0.06348052836318557, 0.05262257940409524, 0.04868977899371607, 0.056555379814474414, 0.06322404137989997, 0.060659171547043984, 0.06566066772111315, 0.06566066772111315, 0.06566066772111315, 0.06040268456375839, 0.03885777796776813, 0.025520454836917027, 0.018723549779848674, 0.012610610011541915, 0.008079339973496346]",1,1.0,3.0
82066,4014,4014013,2019-11-11,23100,"[0.0013852813852813853, 0.0004761904761904762, 0.0005194805194805195, 0.0008658008658008658, 0.005064935064935065, 0.048874458874458876, 0.08744588744588745, 0.08168831168831168, 0.07493506493506494, 0.06251082251082252, 0.05329004329004329, 0.053246753246753244, 0.056796536796536796, 0.059177489177489176, 0.060735930735930733, 0.06571428571428571, 0.06510822510822512, 0.06545454545454546, 0.06012987012987013, 0.03683982683982684, 0.024545454545454544, 0.016493506493506494, 0.011645021645021646, 0.0070562770562770565]",0,1.0,3.0
82067,4014,4014013,2019-11-10,14714,"[0.014611934212314803, 0.009990485252140819, 0.006864210955552535, 0.004145711567214897, 0.004689411444882425, 0.005708848715509039, 0.006660323501427212, 0.008835123012097322, 0.022835394862036156, 0.03935027864618731, 0.05831181187984233, 0.0625934484164741, 0.06891395949435912, 0.08033165692537719, 0.0825064564360473, 0.08699198042680441, 0.09202120429522903, 0.09976892755199131, 0.08787549272801413, 0.05837977436455077, 0.04009786597798015, 0.028544243577545196, 0.02018485795840696, 0.009786597798015495]",6,1.0,3.0
82068,4014,4014013,2019-11-09,18334,"[0.008454238027708083, 0.0049634558743318425, 0.0031635213264972185, 0.0031635213264972185, 0.003490782153376241, 0.01041780298898222, 0.016199410930511617, 0.027108105159812372, 0.04407112468637504, 0.06016144867459365, 0.06676120868332061, 0.07445183811497763, 0.08525144540198538, 0.07450638158612415, 0.07368822951892659, 0.07810625068179339, 0.08737864077669903, 0.0767426639031308, 0.06359768735682339, 0.03938038616777572, 0.029780735245991057, 0.024980909785098725, 0.023999127304461656, 0.020181084324206393]",5,1.0,2.0
82069,4014,4014013,2019-11-08,22977,"[0.002002002002002002, 0.0009139574356965661, 0.0009139574356965661, 0.0014362188275231754, 0.004047525786656222, 0.04178091134612874, 0.08129868999434217, 0.07794751273012143, 0.07333420376898638, 0.06132219175697436, 0.058449754101928014, 0.06632719676197937, 0.07146276711494103, 0.07359533446489969, 0.057057057057057055, 0.03764634199416808, 0.04495800147974061, 0.06210558384471428, 0.06223614919267093, 0.03960482221351787, 0.026722374548461506, 0.020455237846542195, 0.017321669495582538, 0.017060538799669234]",4,2.0,2.0
82070,4014,4014013,2019-11-07,24242,"[0.0019387839287187526, 0.0008662651596402937, 0.0006187608283144955, 0.0007012622720897616, 0.004496328685752, 0.0414569754970712, 0.07825261942083986, 0.07990264829634519, 0.0697962214338751, 0.06690867090174078, 0.057833512086461515, 0.05098589225311443, 0.056472238264169625, 0.060019800346506065, 0.065423644913786, 0.06839369688969557, 0.06529989274812309, 0.06125732200313506, 0.058823529411764705, 0.043973269532216815, 0.02664796633941094, 0.02000660011550202, 0.011921458625525946, 0.008002640046200809]",3,1.0,2.0
82071,4014,4014013,2019-11-06,24003,"[0.0016247969003874516, 0.0007082448027329917, 0.0005415989667958171, 0.0010415364746073406, 0.004041161521476482, 0.0431612715077282, 0.08269799608382286, 0.08261467316585427, 0.07778194392367621, 0.06232554264050327, 0.0477856934549848, 0.04982710494521518, 0.05461817272840895, 0.06228388118151898, 0.06420030829479649, 0.06636670416197975, 0.06986626671666042, 0.0666583343748698, 0.05999250093738283, 0.03778694329875432, 0.02378869308003166, 0.02020580760738241, 0.01274840644919385, 0.007332416781235679]",2,5.0,1.0
82072,4014,4014013,2019-11-05,22795,"[0.0015792937047598157, 0.0008335161219565694, 0.0006580390436499232, 0.0006580390436499232, 0.004035972801052863, 0.0482561965343277, 0.07146304014038166, 0.08449221320465014, 0.07835051546391752, 0.06637420486948892, 0.05685457337135337, 0.05097609124808072, 0.0522483000658039, 0.05834612853695986, 0.06422461066023251, 0.06466330335599912, 0.06755867514805879, 0.06733932880017547, 0.06062733055494626, 0.03847334941873218, 0.025312568545733712, 0.01838122395262119, 0.011756964246545295, 0.00653652116692257]",1,2.0,1.0
82073,4014,4014013,2019-11-04,22117,"[0.002803273500022607, 0.0005425690645205046, 0.0005877831532305467, 0.0006329972419405887, 0.004566622959714247, 0.05140841886331781, 0.08545462766197948, 0.08748926165393137, 0.07595966903287064, 0.06275715512953836, 0.05556811502464168, 0.05511597413754126, 0.05538725866980151, 0.053849979653660084, 0.05855224487950445, 0.06370665099244925, 0.06506307365375051, 0.06610299769408147, 0.055929827734322014, 0.03766333589546503, 0.027038025048605144, 0.01722656779852602, 0.011167879911380386, 0.005425690645205046]",0,1.0,1.0
82074,4014,4014013,2019-11-03,12668,"[0.011761919797916008, 0.008209662140827282, 0.003789074834227976, 0.003868013893274392, 0.005525734133249131, 0.006315124723713293, 0.007893905904641616, 0.0131828228607515, 0.020208399115882538, 0.03757499210609409, 0.05541521945058415, 0.06401957688664352, 0.07167666561414587, 0.08170192611304074, 0.08706978212819703, 0.08896431954531102, 0.09504262709188506, 0.09409535838332807, 0.07838648563309125, 0.05707293969055889, 0.04428481212503947, 0.031891379854752135, 0.020682033470161034, 0.011367224502683928]",6,1.0,4.0
82075,4014,4014013,2019-11-02,14714,"[0.007339948348511621, 0.005165148837841511, 0.0028544243577545195, 0.002310724480086992, 0.003126274296588283, 0.00795161071088759, 0.013456571972271306, 0.022019845045534864, 0.04179692809569118, 0.06293326084001631, 0.0780209324452902, 0.08563273073263558, 0.08495310588555118, 0.08203071904308822, 0.07815685741470708, 0.07496262063341036, 0.07210819627565584, 0.07652575778170449, 0.06272937338589099, 0.04036971591681392, 0.03330161750713606, 0.02460241946445562, 0.017806170993611526, 0.019845045534864755]",5,1.0,4.0
82076,4014,4014013,2019-11-01,12979,"[0.010555512751367594, 0.0077818013714461825, 0.006240850604823176, 0.004468757223206718, 0.00477694737653132, 0.009014561984744587, 0.014022651976269358, 0.01733569612450882, 0.030433777640804377, 0.05755451113336929, 0.08089991524770783, 0.07905077432776023, 0.07966715463440943, 0.08197858078434395, 0.07735572848447492, 0.07712458586948147, 0.07065259264966485, 0.08174743816935048, 0.06186917327991371, 0.04769242622698205, 0.034209107019030745, 0.027351876107558362, 0.022883118884351645, 0.015332460127898913]",4,1.0,4.0
82077,4014,4014013,2019-10-31,24272,"[0.0027603823335530654, 0.0010711931443638761, 0.0010711931443638761, 0.0009475939353988135, 0.004449571522742254, 0.03588497033618985, 0.06958635464733026, 0.07453032300593276, 0.0711107448912327, 0.06278839815425181, 0.060234014502307184, 0.0625, 0.056320039551746866, 0.06806196440342782, 0.06674357284113382, 0.06497198417930125, 0.06703197099538563, 0.06064601186552406, 0.05524884640738299, 0.04087013843111404, 0.028716216216216218, 0.019899472643375084, 0.014296308503625578, 0.010258734344100198]",3,5.0,3.0
82078,4014,4014013,2019-10-30,23870,"[0.002178466694595727, 0.0006702974444909929, 0.000795978215333054, 0.0010054461667364893, 0.003728529534981148, 0.038542103058232094, 0.07804775869291998, 0.08060326770004189, 0.07176372015081693, 0.060620025136154165, 0.05789694176790951, 0.05772936740678676, 0.06087138667783829, 0.05982404692082111, 0.06397151235860914, 0.0647255969836615, 0.06589861751152074, 0.06250523669878509, 0.06007540846250524, 0.03720150816925011, 0.025094260578131546, 0.01734394637620444, 0.017720988688730625, 0.011185588604943444]",2,5.0,3.0
82079,4014,4014013,2019-10-29,23085,"[0.0016894087069525667, 0.0009096816114359974, 0.0005198180636777127, 0.0008663634394628547, 0.004158544509421702, 0.04344812648906216, 0.08074507255793806, 0.07611002815681178, 0.07221139267922894, 0.06735975741823695, 0.06380766731643925, 0.05193848819579814, 0.060905349794238686, 0.05769980506822612, 0.0586961230236084, 0.06696989387047866, 0.06263807667316439, 0.0629413038769764, 0.060645440762399826, 0.04015594541910331, 0.025124539744422785, 0.01854017760450509, 0.015031405674680528, 0.006887589343729694]",1,5.0,3.0
82080,4014,4014013,2019-10-28,23180,"[0.0015099223468507334, 0.0006471095772217428, 0.0006039689387402934, 0.0006902502157031924, 0.004745470232959448, 0.04542709232096635, 0.08218291630716135, 0.0776962899050906, 0.0723899913718723, 0.06419327006039689, 0.06143226919758413, 0.05918895599654875, 0.05875754961173425, 0.06005176876617774, 0.06289905090595341, 0.06514236410698879, 0.061130284728213975, 0.06937014667817083, 0.05504745470232959, 0.037791199309749786, 0.02454702329594478, 0.015875754961173424, 0.01268334771354616, 0.005996548748921484]",0,5.0,3.0
82081,4014,4014013,2019-10-27,15078,"[0.014458150948401645, 0.00921872927443958, 0.009881947207852501, 0.00271919352699297, 0.003581376840429765, 0.005372065260644648, 0.006764822920811779, 0.012534818941504178, 0.028982623690144583, 0.050868815492770926, 0.06207719856744926, 0.0740814431622231, 0.07593845337577929, 0.06983684838838042, 0.08257063270990847, 0.0831675288499801, 0.08376442499005173, 0.08263695450324977, 0.07792810717601804, 0.07063270990847592, 0.040058363178140335, 0.027125613476588407, 0.0173099880620772, 0.008489189547685369]",6,2.0,3.0
82082,4014,4014013,2019-10-25,24817,"[0.0032638916871499377, 0.0012088487730184953, 0.0009267840593141798, 0.001168553813917879, 0.003828021114558569, 0.037232542208969654, 0.0739412499496313, 0.07599629286376275, 0.06765523632993513, 0.059717129387113675, 0.05560704355885079, 0.058427690695893944, 0.0651569488656969, 0.07091912801708507, 0.06656727243421848, 0.058951525164201955, 0.05814562598218963, 0.05826651085949148, 0.05995889914171737, 0.04521094411089173, 0.028569126002337106, 0.01990570979570456, 0.016158278599347223, 0.013216746585002217]",4,1.0,3.0
82083,4014,4014013,2019-10-24,24336,"[0.002465483234714004, 0.0012738330046022353, 0.0008629191321499013, 0.0008629191321499013, 0.004684418145956607, 0.03989973701512163, 0.07421104536489152, 0.07745726495726496, 0.07264957264957266, 0.06804733727810651, 0.05921268902038133, 0.05489809335963182, 0.058842866535174225, 0.05617192636423406, 0.06512984878369493, 0.0632396449704142, 0.06414365548980934, 0.06406147271531887, 0.053952991452991456, 0.04211867192636423, 0.026298487836949377, 0.0209155161078238, 0.018778763971071664, 0.009820841551610782]",3,1.0,3.0
82084,4014,4014013,2019-10-23,22810,"[0.0016220955721174923, 0.0007014467338886454, 0.00048224462954844365, 0.000789127575624726, 0.005041648399824638, 0.042349846558526964, 0.07588776852257782, 0.08211310828583955, 0.06264796142042964, 0.05370451556334941, 0.06339324857518633, 0.04879438842612889, 0.05708022797018852, 0.06207803594914511, 0.0686979395002192, 0.06834721613327488, 0.06637439719421306, 0.062384918895221395, 0.05646646207803595, 0.04598860149057431, 0.028496273564226217, 0.02091188075405524, 0.016177115300306882, 0.009469530907496712]",2,1.0,3.0
82085,4014,4014013,2019-10-22,22939,"[0.0021361000915471468, 0.0010026592266445791, 0.00039234491477396576, 0.0007846898295479315, 0.0045337634596102705, 0.04285278346920093, 0.08492087710885392, 0.07881773399014778, 0.07838179519595449, 0.060987837307642005, 0.05540782074196783, 0.055059069706613194, 0.06033392911635206, 0.06133658834299664, 0.06168533937835128, 0.06373425171105977, 0.06281878024325385, 0.06403940886699508, 0.05475391255067789, 0.03984480578926719, 0.026156327651597717, 0.019922402894633595, 0.012119098478573608, 0.007977679933737302]",1,1.0,3.0
82086,4014,4014013,2019-10-21,22568,"[0.0021269053527118043, 0.0010191421481744063, 0.0006646579227224389, 0.0009748316199929103, 0.005184331797235023, 0.04763381779510812, 0.08339241403757533, 0.08281637717121589, 0.07001063452676357, 0.07076391350584899, 0.06482630272952854, 0.053394186458702586, 0.056673165544133285, 0.057027649769585256, 0.05720489188231124, 0.06385147110953562, 0.06402871322226161, 0.0629652605459057, 0.0564959234314073, 0.04005671747607231, 0.02423785891527827, 0.016793690180786955, 0.010811768876285006, 0.007045373980857852]",0,1.0,3.0
82087,4014,4014013,2019-10-20,14772,"[0.013539128080151638, 0.010154346060113728, 0.005280259951259139, 0.004670999187652315, 0.003587868941240184, 0.005212564310858381, 0.005686433793663688, 0.010425128621716762, 0.018819388031410776, 0.03730029786081776, 0.059165989710262656, 0.07372055239642566, 0.08252098564852424, 0.0809639859193068, 0.07331437855402112, 0.07913620362848632, 0.08130246412131059, 0.08319794205253182, 0.08509341998375304, 0.07784998646087192, 0.04488220958570268, 0.030327646899539668, 0.023761169780666124, 0.01008665041971297]",6,2.0,3.0
